image_id,click_id,x,y,coordinate_width,coordinate_height,image_x,image_y,is_positive,image_width,image_height
image_020,image_020_click_13,988,1578,1561,2048,1553.490390775144,2481.3212890625,1,2454,3220
image_020,image_020_click_14,612,1338,1561,2048,962.3923766816143,2103.9775390625,1,2454,3220
image_020,image_020_click_15,757,1444,1561,2048,1190.342408712364,2270.6376953125,1,2454,3220
image_021,image_021_click_01,611,817,2048,1365,2464.609375,3295.8516483516482,1,8256,5504
image_021,image_021_click_02,1350,629,2048,1365,5443.703125,2537.791575091575,1,8256,5504
image_021,image_021_click_03,905,741,2048,1365,3649.796875,2989.4018315018316,1,8256,5504
image_021,image_021_click_04,944,704,2048,1365,3807.015625,2840.2091575091576,1,8256,5504
image_021,image_021_click_05,1054,730,2048,1365,4250.453125,2945.047252747253,1,8256,5504
image_021,image_021_click_06,599,865,2048,1365,2416.234375,3489.398901098901,1,8256,5504
image_021,image_021_click_07,590,693,2048,1365,2379.953125,2795.8545787545786,1,8256,5504
image_021,image_021_click_08,988,773,2048,1365,3984.390625,3118.4333333333334,1,8256,5504
image_021,image_021_click_09,832,763,2048,1365,3355.515625,3078.110989010989,1,8256,5504
image_021,image_021_click_10,321,838,2048,1365,1295.546875,3380.5285714285715,1,8256,5504
image_021,image_021_click_11,660,817,2048,1365,2662.140625,3295.8516483516482,1,8256,5504
image_021,image_021_click_12,998,693,2048,1365,4024.703125,2795.8545787545786,1,8256,5504
image_021,image_021_click_13,989,743,2048,1365,3988.421875,2997.4663003663004,1,8256,5504
image_021,image_021_click_14,663,760,2048,1365,2674.234375,3066.0142857142855,1,8256,5504
image_021,image_021_click_15,974,689,2048,1365,3927.953125,2779.725641025641,1,8256,5504
image_022,image_022_click_01,1063,803,2048,1365,2691.484375,2033.856043956044,1,5184,3456
image_022,image_022_click_02,904,778,2048,1365,2289.015625,1970.5593406593407,1,5184,3456
image_022,image_022_click_03,913,769,2048,1365,2311.796875,1947.7725274725274,1,5184,3456
image_022,image_022_click_04,917,804,2048,1365,2321.921875,2036.3879120879121,1,5184,3456
image_022,image_022_click_05,915,770,2048,1365,2316.859375,1950.3043956043955,1,5184,3456
image_022,image_022_click_06,1047,847,2048,1365,2650.984375,2145.2582417582416,1,5184,3456
image_022,image_022_click_07,1060,815,2048,1365,2683.890625,2064.2384615384617,1,5184,3456
image_022,image_022_click_08,1092,829,2048,1365,2764.890625,2099.6846153846154,1,5184,3456
image_022,image_022_click_09,936,792,2048,1365,2370.015625,2006.0054945054944,1,5184,3456
image_022,image_022_click_10,957,845,2048,1365,2423.171875,2140.1945054945054,1,5184,3456
image_022,image_022_click_11,912,824,2048,1365,2309.265625,2087.025274725275,1,5184,3456
image_022,image_022_click_12,925,793,2048,1365,2342.171875,2008.5373626373625,1,5184,3456
image_022,image_022_click_13,1000,835,2048,1365,2532.015625,2114.875824175824,1,5184,3456
image_022,image_022_click_14,1001,812,2048,1365,2534.546875,2056.6428571428573,1,5184,3456
image_022,image_022_click_15,933,803,2048,1365,2362.421875,2033.856043956044,1,5184,3456
image_023,image_023_click_01,882,1178,1365,2048,2196.375457875458,2932.514892578125,1,3398,5097
image_023,image_023_click_02,786,1175,1365,2048,1957.395238095238,2925.048583984375,1,3398,5097
image_023,image_023_click_03,879,1166,1365,2048,2188.907326007326,2902.649658203125,1,3398,5097
image_023,image_023_click_04,797,1103,1365,2048,1984.7783882783883,2745.857177734375,1,3398,5097
image_023,image_023_click_05,817,1189,1365,2048,2034.565934065934,2959.891357421875,1,3398,5097
image_023,image_023_click_06,807,1109,1365,2048,2009.6721611721612,2760.789794921875,1,3398,5097
image_023,image_023_click_07,935,1126,1365,2048,2328.312454212454,2803.098876953125,1,3398,5097
image_023,image_023_click_08,909,1215,1365,2048,2263.5886446886448,3024.599365234375,1,3398,5097
image_023,image_023_click_09,880,1159,1365,2048,2191.3967032967034,2885.228271484375,1,3398,5097
image_023,image_023_click_10,865,1188,1365,2048,2154.056043956044,2957.402587890625,1,3398,5097
image_023,image_023_click_11,788,1050,1365,2048,1962.3739926739927,2613.952392578125,1,3398,5097
image_023,image_023_click_12,848,1114,1365,2048,2111.7366300366302,2773.233642578125,1,3398,5097
image_023,image_023_click_13,849,1073,1365,2048,2114.226007326007,2671.194091796875,1,3398,5097
image_023,image_023_click_14,900,1170,1365,2048,2241.184249084249,2912.604736328125,1,3398,5097
image_023,image_023_click_15,875,1106,1365,2048,2178.9498168498167,2753.323486328125,1,3398,5097
image_024,image_024_click_01,703,768,1638,2048,1706.7115384615386,1864.088134765625,1,3975,4969
image_024,image_024_click_02,679,800,1638,2048,1648.4697802197802,1941.728759765625,1,3975,4969
image_024,image_024_click_03,869,1163,1638,2048,2109.5503663003665,2822.464599609375,1,3975,4969
image_024,image_024_click_04,923,827,1638,2048,2240.5943223443223,2007.238037109375,1,3975,4969
image_024,image_024_click_05,760,776,1638,2048,1845.0357142857142,1883.498291015625,1,3975,4969
image_024,image_024_click_06,965,1144,1638,2048,2342.5173992673995,2776.365478515625,1,3975,4969
image_024,image_024_click_07,649,784,1638,2048,1575.6675824175825,1902.908447265625,1,3975,4969
image_024,image_024_click_08,1151,1184,1638,2048,2793.891025641026,2873.416259765625,1,3975,4969
image_024,image_024_click_09,955,1321,1638,2048,2318.25,3205.815185546875,1,3975,4969
image_024,image_024_click_10,942,1222,1638,2048,2286.7023809523807,2965.614501953125,1,3975,4969
image_024,image_024_click_11,1289,1165,1638,2048,3128.7811355311355,2827.317138671875,1,3975,4969
image_024,image_024_click_12,984,1120,1638,2048,2388.625457875458,2718.135009765625,1,3975,4969
image_024,image_024_click_13,654,786,1638,2048,1587.801282051282,1907.760986328125,1,3975,4969
image_024,image_024_click_14,931,762,1638,2048,2260.0082417582416,1849.530517578125,1,3975,4969
image_024,image_024_click_15,658,840,1638,2048,1597.5082417582419,2038.779541015625,1,3975,4969
image_025,image_025_click_01,803,1864,1366,2048,3119.3857979502195,7239.00390625,1,5304,7952
image_025,image_025_click_02,792,1868,1366,2048,3076.674231332357,7254.53515625,1,5304,7952
image_025,image_025_click_03,781,1829,1366,2048,3033.962664714495,7103.10546875,1,5304,7952
image_025,image_025_click_04,792,1847,1366,2048,3076.674231332357,7172.99609375,1,5304,7952
image_025,image_025_click_05,890,1865,1366,2048,3457.1954612005857,7242.88671875,1,5304,7952
image_025,image_025_click_06,797,1864,1366,2048,3096.088579795022,7239.00390625,1,5304,7952
image_025,image_025_click_07,846,1846,1366,2048,3286.3491947291363,7169.11328125,1,5304,7952
image_025,image_025_click_08,717,1856,1366,2048,2785.4590043923863,7207.94140625,1,5304,7952
image_025,image_025_click_09,781,1869,1366,2048,3033.962664714495,7258.41796875,1,5304,7952
image_025,image_025_click_10,797,1827,1366,2048,3096.088579795022,7095.33984375,1,5304,7952
image_025,image_025_click_11,777,1874,1366,2048,3018.4311859443633,7277.83203125,1,5304,7952
image_025,image_025_click_12,790,1865,1366,2048,3068.908491947291,7242.88671875,1,5304,7952
image_025,image_025_click_13,814,1846,1366,2048,3162.097364568082,7169.11328125,1,5304,7952
image_025,image_025_click_14,835,1877,1366,2048,3243.637628111274,7289.48046875,1,5304,7952
image_025,image_025_click_15,826,1875,1366,2048,3208.6918008784774,7281.71484375,1,5304,7952
image_026,image_026_click_01,827,1098,1639,2048,1977.623856009762,2626.137939453125,1,3918,4897
image_026,image_026_click_02,815,997,1639,2048,1948.938071995119,2384.635498046875,1,3918,4897
image_026,image_026_click_03,614,1175,1639,2048,1468.4511897498476,2810.253662109375,1,3918,4897
image_026,image_026_click_04,813,1083,1639,2048,1944.1571079926784,2590.271240234375,1,3918,4897
image_026,image_026_click_05,844,1092,1639,2048,2018.2620500305063,2611.791259765625,1,3918,4897
image_026,image_026_click_06,1017,1233,1639,2048,2431.8154362416108,2948.938232421875,1,3918,4897
image_026,image_026_click_07,829,1107,1639,2048,1982.4048200122027,2647.657958984375,1,3918,4897
image_026,image_026_click_08,785,966,1639,2048,1877.2236119585114,2310.510986328125,1,3918,4897
image_026,image_026_click_09,658,1432,1639,2048,1573.6323978035387,3424.769775390625,1,3918,4897
image_026,image_026_click_10,841,1049,1639,2048,2011.0906040268455,2508.973388671875,1,3918,4897
image_026,image_026_click_11,843,1078,1639,2048,2015.8715680292862,2578.315673828125,1,3918,4897
image_026,image_026_click_12,757,1059,1639,2048,1810.290115924344,2532.884521484375,1,3918,4897
image_026,image_026_click_13,850,964,1639,2048,2032.6049420378279,2305.728759765625,1,3918,4897
image_026,image_026_click_14,1004,1665,1639,2048,2400.7391702257473,3981.899169921875,1,3918,4897
image_026,image_026_click_15,853,1090,1639,2048,2039.7763880414886,2607.009033203125,1,3918,4897
image_027,image_027_click_01,931,1282,2048,1638,2282.7666015625,3143.8956043956046,1,5020,4016
image_027,image_027_click_02,1004,1295,2048,1638,2461.7021484375,3175.7686202686205,1,5020,4016
image_027,image_027_click_03,863,1243,2048,1638,2116.0869140625,3048.276556776557,1,5020,4016
image_027,image_027_click_04,923,1273,2048,1638,2263.1572265625,3121.8296703296705,1,5020,4016
image_027,image_027_click_05,903,1268,2048,1638,2214.1337890625,3109.570818070818,1,5020,4016
image_027,image_027_click_06,898,1247,2048,1638,2201.8779296875,3058.0836385836387,1,5020,4016
image_027,image_027_click_07,963,1252,2048,1638,2361.2041015625,3070.342490842491,1,5020,4016
image_027,image_027_click_08,884,1354,2048,1638,2167.5615234375,3320.423076923077,1,5020,4016
image_027,image_027_click_09,1042,1262,2048,1638,2554.8466796875,3094.8601953601956,1,5020,4016
image_027,image_027_click_10,1037,1256,2048,1638,2542.5908203125,3080.1495726495727,1,5020,4016
image_027,image_027_click_11,1079,1342,2048,1638,2645.5400390625,3291.0018315018315,1,5020,4016
image_027,image_027_click_12,1034,1301,2048,1638,2535.2373046875,3190.479242979243,1,5020,4016
image_027,image_027_click_13,946,1254,2048,1638,2319.5341796875,3075.246031746032,1,5020,4016
image_027,image_027_click_14,927,1280,2048,1638,2272.9619140625,3138.9920634920636,1,5020,4016
image_027,image_027_click_15,1038,1317,2048,1638,2545.0419921875,3229.7075702075704,1,5020,4016
image_028,image_028_click_01,500,1472,1366,2048,976.6841142020497,2875.4765625,1,2667,4000
image_028,image_028_click_02,555,1470,1366,2048,1084.0669838945828,2871.5703125,1,2667,4000
image_028,image_028_click_03,685,1370,1366,2048,1337.8810395314788,2676.2578125,1,2667,4000
image_028,image_028_click_04,577,1580,1366,2048,1127.020131771596,3086.4140625,1,2667,4000
image_028,image_028_click_05,523,1779,1366,2048,1021.5896778916544,3475.0859375,1,2667,4000
image_028,image_028_click_06,551,1114,1366,2048,1076.2573206442166,2176.2578125,1,2667,4000
image_028,image_028_click_07,561,1276,1366,2048,1095.7814787701318,2492.6640625,1,2667,4000
image_028,image_028_click_08,548,1534,1366,2048,1070.4000732064421,2996.5703125,1,2667,4000
image_028,image_028_click_09,578,1442,1366,2048,1128.9725475841874,2816.8828125,1,2667,4000
image_028,image_028_click_10,600,1479,1366,2048,1171.9256954612006,2889.1484375,1,2667,4000
image_028,image_028_click_11,428,1724,1366,2048,836.1101756954612,3367.6640625,1,2667,4000
image_028,image_028_click_12,637,1012,1366,2048,1244.1650805270863,1977.0390625,1,2667,4000
image_028,image_028_click_13,558,1554,1366,2048,1089.9242313323573,3035.6328125,1,2667,4000
image_028,image_028_click_14,667,1094,1366,2048,1302.7375549048315,2137.1953125,1,2667,4000
image_028,image_028_click_15,539,1484,1366,2048,1052.8283308931186,2898.9140625,1,2667,4000
image_029,image_029_click_01,899,556,2048,1365,2634.75390625,1630.2692307692307,1,6000,4000
image_029,image_029_click_02,943,488,2048,1365,2763.66015625,1431.0018315018315,1,6000,4000
image_029,image_029_click_03,945,571,2048,1365,2769.51953125,1674.2252747252746,1,6000,4000
image_029,image_029_click_04,936,557,2048,1365,2743.15234375,1633.1996336996338,1,6000,4000
image_029,image_029_click_05,943,536,2048,1365,2763.66015625,1571.661172161172,1,6000,4000
image_029,image_029_click_06,974,418,2048,1365,2854.48046875,1225.8736263736264,1,6000,4000
image_029,image_029_click_07,989,436,2048,1365,2898.42578125,1278.6208791208792,1,6000,4000
image_029,image_029_click_08,966,493,2048,1365,2831.04296875,1445.6538461538462,1,6000,4000
image_029,image_029_click_09,947,512,2048,1365,2775.37890625,1501.3315018315018,1,6000,4000
image_029,image_029_click_10,884,480,2048,1365,2590.80859375,1407.5586080586081,1,6000,4000
image_029,image_029_click_11,876,547,2048,1365,2567.37109375,1603.8956043956043,1,6000,4000
image_029,image_029_click_12,968,561,2048,1365,2836.90234375,1644.9212454212454,1,6000,4000
image_029,image_029_click_13,942,530,2048,1365,2760.73046875,1554.0787545787546,1,6000,4000
image_029,image_029_click_14,971,537,2048,1365,2845.69140625,1574.5915750915751,1,6000,4000
image_029,image_029_click_15,884,519,2048,1365,2590.80859375,1521.8443223443223,1,6000,4000
image_030,image_030_click_01,936,408,2048,1696,1986.361572265625,866.358195754717,1,4345,3599
image_030,image_030_click_02,994,1082,2048,1696,2109.413330078125,2296.6211674528304,1,4345,3599
image_030,image_030_click_03,994,1259,2048,1696,2109.413330078125,2672.224351415094,1,4345,3599
image_030,image_030_click_04,1386,1166,2048,1696,2941.073486328125,2474.873525943396,1,4345,3599
image_030,image_030_click_05,1207,1129,2048,1696,2561.310302734375,2396.3576061320755,1,4345,3599
image_030,image_030_click_06,988,1205,2048,1696,2096.683837890625,2557.633549528302,1,4345,3599
image_030,image_030_click_07,692,1251,2048,1696,1468.695556640625,2655.247936320755,1,4345,3599
image_030,image_030_click_08,1198,1010,2048,1696,2542.216064453125,2143.8334316037735,1,4345,3599
image_030,image_030_click_09,1005,1306,2048,1696,2132.750732421875,2771.9607900943397,1,4345,3599
image_030,image_030_click_10,1213,561,2048,1696,2574.039794921875,1191.0321344339623,1,4345,3599
image_030,image_030_click_11,880,397,2048,1696,1867.552978515625,843.015625,1,4345,3599
image_030,image_030_click_12,929,492,2048,1696,1971.510498046875,1044.610554245283,1,4345,3599
image_030,image_030_click_13,926,367,2048,1696,1965.145751953125,779.3540683962265,1,4345,3599
image_030,image_030_click_14,1026,1092,2048,1696,2177.303955078125,2317.841686320755,1,4345,3599
image_030,image_030_click_15,985,1182,2048,1696,2090.319091796875,2508.8263561320755,1,4345,3599
image_031,image_031_click_01,573,1580,1365,2048,1664.5406593406594,4587.426025390625,1,3963,5945
image_031,image_031_click_02,777,1672,1365,2048,2256.813186813187,4854.486572265625,1,3963,5945
image_031,image_031_click_03,379,1250,1365,2048,1101.3010989010988,3629.491455078125,1,3963,5945
image_031,image_031_click_04,245,617,1365,2048,712.2593406593406,1791.998779296875,1,3963,5945
image_031,image_031_click_05,77,1230,1365,2048,224.5054945054945,3571.434814453125,1,3963,5945
image_031,image_031_click_06,845,351,1365,2048,2454.237362637363,1019.845458984375,1,3963,5945
image_031,image_031_click_07,246,997,1365,2048,715.1626373626374,2895.074951171875,1,3963,5945
image_031,image_031_click_08,1114,1351,1365,2048,3235.2241758241757,3922.677490234375,1,3963,5945
image_031,image_031_click_09,276,1426,1365,2048,802.2615384615384,4140.389892578125,1,3963,5945
image_031,image_031_click_10,242,1373,1365,2048,703.5494505494505,3986.539794921875,1,3963,5945
image_031,image_031_click_11,807,1678,1365,2048,2343.912087912088,4871.903564453125,1,3963,5945
image_031,image_031_click_12,699,164,1365,2048,2030.356043956044,477.015869140625,1,3963,5945
image_031,image_031_click_13,351,1638,1365,2048,1020.0087912087912,4755.790283203125,1,3963,5945
image_031,image_031_click_14,1036,836,1365,2048,3008.767032967033,2427.718994140625,1,3963,5945
image_031,image_031_click_15,800,1708,1365,2048,2323.589010989011,4958.988525390625,1,3963,5945
image_032,image_032_click_01,562,576,2048,1365,1502.4296875,1540.212087912088,1,5472,3648
image_032,image_032_click_02,499,686,2048,1365,1334.1015625,1834.1901098901099,1,5472,3648
image_032,image_032_click_03,552,397,2048,1365,1475.7109375,1061.8296703296703,1,5472,3648
image_032,image_032_click_04,585,475,2048,1365,1563.8828125,1270.286813186813,1,5472,3648
image_032,image_032_click_05,604,333,2048,1365,1614.6484375,890.7879120879121,1,5472,3648
image_032,image_032_click_06,445,718,2048,1365,1189.8203125,1919.7109890109891,1,5472,3648
image_032,image_032_click_07,560,507,2048,1365,1497.0859375,1355.8076923076924,1,5472,3648
image_032,image_032_click_08,543,473,2048,1365,1451.6640625,1264.9417582417582,1,5472,3648
image_032,image_032_click_09,434,447,2048,1365,1160.4296875,1195.456043956044,1,5472,3648
image_032,image_032_click_10,426,681,2048,1365,1139.0546875,1820.8274725274725,1,5472,3648
image_032,image_032_click_11,476,442,2048,1365,1272.6484375,1182.0934065934066,1,5472,3648
image_032,image_032_click_12,469,400,2048,1365,1253.9453125,1069.8472527472527,1,5472,3648
image_032,image_032_click_13,391,884,2048,1365,1045.5390625,2363.3505494505494,1,5472,3648
image_032,image_032_click_14,485,380,2048,1365,1296.6953125,1016.3967032967033,1,5472,3648
image_032,image_032_click_15,433,767,2048,1365,1157.7578125,2050.664835164835,1,5472,3648
image_033,image_033_click_01,803,1422,1638,2048,980.5744810744811,1735.9501953125,1,2000,2500
image_033,image_033_click_02,805,1432,1638,2048,983.0164835164835,1748.1572265625,1,2000,2500
image_033,image_033_click_03,804,1440,1638,2048,981.7954822954823,1757.9228515625,1,2000,2500
image_033,image_033_click_04,795,1453,1638,2048,970.8064713064713,1773.7919921875,1,2000,2500
image_033,image_033_click_05,756,1436,1638,2048,923.1874236874237,1753.0400390625,1,2000,2500
image_033,image_033_click_06,769,1392,1638,2048,939.0604395604396,1699.3291015625,1,2000,2500
image_033,image_033_click_07,761,1376,1638,2048,929.2924297924297,1679.7978515625,1,2000,2500
image_033,image_033_click_08,813,1464,1638,2048,992.7844932844932,1787.2197265625,1,2000,2500
image_033,image_033_click_09,736,1430,1638,2048,898.7673992673992,1745.7158203125,1,2000,2500
image_033,image_033_click_10,751,1373,1638,2048,917.0824175824176,1676.1357421875,1,2000,2500
image_033,image_033_click_11,773,1417,1638,2048,943.9444444444445,1729.8466796875,1,2000,2500
image_033,image_033_click_12,789,1409,1638,2048,963.4804639804639,1720.0810546875,1,2000,2500
image_033,image_033_click_13,805,1430,1638,2048,983.0164835164835,1745.7158203125,1,2000,2500
image_033,image_033_click_14,796,1375,1638,2048,972.0274725274726,1678.5771484375,1,2000,2500
image_033,image_033_click_15,775,1412,1638,2048,946.3864468864468,1723.7431640625,1,2000,2500
image_034,image_034_click_01,376,1092,1365,2048,1023.3593406593407,2969.734375,1,3712,5568
image_034,image_034_click_02,400,1048,1365,2048,1088.6252747252747,2850.109375,1,3712,5568
image_034,image_034_click_03,358,1129,1365,2048,974.4098901098901,3070.328125,1,3712,5568
image_034,image_034_click_04,427,1066,1365,2048,1162.0494505494505,2899.046875,1,3712,5568
image_034,image_034_click_05,407,1081,1365,2048,1107.661172161172,2939.828125,1,3712,5568
image_034,image_034_click_06,434,1038,1365,2048,1181.0853479853479,2822.921875,1,3712,5568
image_034,image_034_click_07,428,1039,1365,2048,1164.7688644688644,2825.640625,1,3712,5568
image_034,image_034_click_08,400,1070,1365,2048,1088.6252747252747,2909.921875,1,3712,5568
image_034,image_034_click_09,399,1051,1365,2048,1085.9058608058608,2858.265625,1,3712,5568
image_034,image_034_click_10,377,1181,1365,2048,1026.0787545787546,3211.703125,1,3712,5568
image_034,image_034_click_11,404,1052,1365,2048,1099.5029304029304,2860.984375,1,3712,5568
image_034,image_034_click_12,397,1131,1365,2048,1080.467032967033,3075.765625,1,3712,5568
image_034,image_034_click_13,395,1050,1365,2048,1075.0282051282052,2855.546875,1,3712,5568
image_034,image_034_click_14,395,1044,1365,2048,1075.0282051282052,2839.234375,1,3712,5568
image_034,image_034_click_15,393,1141,1365,2048,1069.5893772893774,3102.953125,1,3712,5568
image_035,image_035_click_01,856,785,2048,1367,2515.46875,2307.1576444769566,1,6016,4016
image_035,image_035_click_02,860,779,2048,1367,2527.21875,2289.5307242136064,1,6016,4016
image_035,image_035_click_03,859,823,2048,1367,2524.28125,2418.794806144843,1,6016,4016
image_035,image_035_click_04,864,782,2048,1367,2538.96875,2298.3441843452815,1,6016,4016
image_035,image_035_click_05,857,795,2048,1367,2518.40625,2336.5358449158743,1,6016,4016
image_035,image_035_click_06,853,784,2048,1367,2506.65625,2304.2198244330652,1,6016,4016
image_035,image_035_click_07,841,787,2048,1367,2471.40625,2313.0332845647404,1,6016,4016
image_035,image_035_click_08,1219,1229,2048,1367,3581.78125,3611.5497439648866,1,6016,4016
image_035,image_035_click_09,1275,1195,2048,1367,3746.28125,3511.663862472568,1,6016,4016
image_035,image_035_click_10,871,791,2048,1367,2559.53125,2324.7845647403074,1,6016,4016
image_035,image_035_click_11,863,793,2048,1367,2536.03125,2330.6602048280906,1,6016,4016
image_035,image_035_click_12,854,805,2048,1367,2509.59375,2365.9140453547916,1,6016,4016
image_035,image_035_click_13,842,785,2048,1367,2474.34375,2307.1576444769566,1,6016,4016
image_035,image_035_click_14,859,780,2048,1367,2524.28125,2292.4685442574983,1,6016,4016
image_035,image_035_click_15,1232,1223,2048,1367,3619.96875,3593.9228237015363,1,6016,4016
image_036,image_036_click_01,977,791,2048,1365,2595.984375,2102.6285714285714,1,5440,3627
image_036,image_036_click_02,1057,612,2048,1365,2808.484375,1627.0,1,5440,3627
image_036,image_036_click_03,1055,890,2048,1365,2803.171875,2365.6857142857143,1,5440,3627
image_036,image_036_click_04,1062,712,2048,1365,2821.765625,1892.7142857142858,1,5440,3627
image_036,image_036_click_05,901,834,2048,1365,2394.109375,2216.885714285714,1,5440,3627
image_036,image_036_click_06,966,948,2048,1365,2566.765625,2519.8,1,5440,3627
image_036,image_036_click_07,957,772,2048,1365,2542.859375,2052.1428571428573,1,5440,3627
image_036,image_036_click_08,988,634,2048,1365,2625.203125,1685.4571428571428,1,5440,3627
image_036,image_036_click_09,1125,718,2048,1365,2989.109375,1908.6571428571428,1,5440,3627
image_036,image_036_click_10,1022,797,2048,1365,2715.515625,2118.5714285714284,1,5440,3627
image_036,image_036_click_11,970,689,2048,1365,2577.390625,1831.6,1,5440,3627
image_036,image_036_click_12,988,712,2048,1365,2625.203125,1892.7142857142858,1,5440,3627
image_036,image_036_click_13,986,779,2048,1365,2619.890625,2070.7428571428572,1,5440,3627
image_036,image_036_click_14,1064,846,2048,1365,2827.078125,2248.7714285714287,1,5440,3627
image_036,image_036_click_15,1059,883,2048,1365,2813.796875,2347.0857142857144,1,5440,3627
image_037,image_037_click_01,615,772,1279,2048,1249.7494136043783,1568.263427734375,1,2598,4159
image_037,image_037_click_02,575,810,1279,2048,1168.4984362783425,1645.432373046875,1,2598,4159
image_037,image_037_click_03,610,796,1279,2048,1239.593041438624,1617.001708984375,1,2598,4159
image_037,image_037_click_04,741,1287,1279,2048,1505.6899921813917,2614.105712890625,1,2598,4159
image_037,image_037_click_05,635,1077,1279,2048,1290.3749022673965,2187.645751953125,1,2598,4159
image_037,image_037_click_06,799,750,1279,2048,1623.503909304144,1523.586669921875,1,2598,4159
image_037,image_037_click_07,637,809,1279,2048,1294.4374511336982,1643.401611328125,1,2598,4159
image_037,image_037_click_08,718,1198,1279,2048,1458.970680218921,2433.367919921875,1,2598,4159
image_037,image_037_click_09,683,1167,1279,2048,1387.8760750586396,2370.414306640625,1,2598,4159
image_037,image_037_click_10,637,742,1279,2048,1294.4374511336982,1507.340576171875,1,2598,4159
image_037,image_037_click_11,667,703,1279,2048,1355.3756841282252,1428.140869140625,1,2598,4159
image_037,image_037_click_12,720,770,1279,2048,1463.0332290852227,1564.201904296875,1,2598,4159
image_037,image_037_click_13,611,663,1279,2048,1241.6243158717748,1346.910400390625,1,2598,4159
image_037,image_037_click_14,618,1072,1279,2048,1255.8432369038312,2177.491943359375,1,2598,4159
image_037,image_037_click_15,795,1244,1279,2048,1615.3788115715402,2526.782958984375,1,2598,4159
image_038,image_038_click_01,750,1107,1365,2048,2005.2318681318682,2958.6015625,1,3648,5472
image_038,image_038_click_02,698,1096,1365,2048,1866.2604395604396,2929.2109375,1,3648,5472
image_038,image_038_click_03,378,1049,1365,2048,1011.0516483516484,2803.6328125,1,3648,5472
image_038,image_038_click_04,736,1091,1365,2048,1967.8164835164835,2915.8515625,1,3648,5472
image_038,image_038_click_05,715,1076,1365,2048,1911.6934065934065,2875.7734375,1,3648,5472
image_038,image_038_click_06,719,1111,1365,2048,1922.3835164835166,2969.2890625,1,3648,5472
image_038,image_038_click_07,651,916,1365,2048,1740.6516483516484,2448.2734375,1,3648,5472
image_038,image_038_click_08,715,1104,1365,2048,1911.6934065934065,2950.5859375,1,3648,5472
image_038,image_038_click_09,786,1139,1365,2048,2101.442857142857,3044.1015625,1,3648,5472
image_038,image_038_click_10,381,1007,1365,2048,1019.0692307692308,2691.4140625,1,3648,5472
image_038,image_038_click_11,788,1129,1365,2048,2106.787912087912,3017.3828125,1,3648,5472
image_038,image_038_click_12,754,1129,1365,2048,2015.921978021978,3017.3828125,1,3648,5472
image_038,image_038_click_13,745,1151,1365,2048,1991.8692307692309,3076.1640625,1,3648,5472
image_038,image_038_click_14,746,1061,1365,2048,1994.5417582417583,2835.6953125,1,3648,5472
image_038,image_038_click_15,784,1073,1365,2048,2096.097802197802,2867.7578125,1,3648,5472
image_039,image_039_click_01,638,926,1628,2048,1349.8412162162163,1958.812255859375,1,3443,4331
image_039,image_039_click_02,734,1109,1628,2048,1552.8682432432433,2345.810791015625,1,3443,4331
image_039,image_039_click_03,646,952,1628,2048,1366.7601351351352,2013.795654296875,1,3443,4331
image_039,image_039_click_04,661,1012,1628,2048,1398.4831081081081,2140.680419921875,1,3443,4331
image_039,image_039_click_05,553,921,1628,2048,1170.0777027027027,1948.238525390625,1,3443,4331
image_039,image_039_click_06,543,965,1628,2048,1148.929054054054,2041.287353515625,1,3443,4331
image_039,image_039_click_07,648,1042,1628,2048,1370.9898648648648,2204.122802734375,1,3443,4331
image_039,image_039_click_08,740,943,1628,2048,1565.5574324324325,1994.762939453125,1,3443,4331
image_039,image_039_click_09,804,973,1628,2048,1700.9087837837837,2058.205322265625,1,3443,4331
image_039,image_039_click_10,633,966,1628,2048,1339.2668918918919,2043.402099609375,1,3443,4331
image_039,image_039_click_11,734,921,1628,2048,1552.8682432432433,1948.238525390625,1,3443,4331
image_039,image_039_click_12,696,928,1628,2048,1472.5033783783783,1963.041748046875,1,3443,4331
image_039,image_039_click_13,828,1028,1628,2048,1751.6655405405406,2174.516357421875,1,3443,4331
image_039,image_039_click_14,645,1042,1628,2048,1364.6452702702702,2204.122802734375,1,3443,4331
image_039,image_039_click_15,697,1013,1628,2048,1474.6182432432433,2142.795166015625,1,3443,4331
image_040,image_040_click_01,650,575,2048,1365,1905.26171875,1685.9468864468865,1,6000,4000
image_040,image_040_click_02,648,573,2048,1365,1899.40234375,1680.0860805860807,1,6000,4000
image_040,image_040_click_03,633,578,2048,1365,1855.45703125,1694.7380952380952,1,6000,4000
image_040,image_040_click_04,632,564,2048,1365,1852.52734375,1653.7124542124543,1,6000,4000
image_040,image_040_click_05,641,580,2048,1365,1878.89453125,1700.598901098901,1,6000,4000
image_040,image_040_click_06,637,573,2048,1365,1867.17578125,1680.0860805860807,1,6000,4000
image_040,image_040_click_07,638,578,2048,1365,1870.10546875,1694.7380952380952,1,6000,4000
image_040,image_040_click_08,641,564,2048,1365,1878.89453125,1653.7124542124543,1,6000,4000
image_040,image_040_click_09,653,562,2048,1365,1914.05078125,1647.8516483516485,1,6000,4000
image_040,image_040_click_10,640,568,2048,1365,1875.96484375,1665.434065934066,1,6000,4000
image_040,image_040_click_11,639,576,2048,1365,1873.03515625,1688.8772893772893,1,6000,4000
image_040,image_040_click_12,653,562,2048,1365,1914.05078125,1647.8516483516485,1,6000,4000
