source,model_id,image_id,click_id,strategy,click_number,iou
user,sam_hq_vit_b,image_036,image_036_click_06,,1,0.04280496472990617
user,sam_hq_vit_b,image_036,image_036_click_07,,1,0.008450041105102234
user,sam_hq_vit_b,image_036,image_036_click_08,,1,0.03324200563293928
user,sam_hq_vit_b,image_036,image_036_click_09,,1,0.06714108459236552
user,sam_hq_vit_b,image_036,image_036_click_10,,1,0.0446435170273666
user,sam_hq_vit_b,image_036,image_036_click_11,,1,0.05104746436978777
user,sam_hq_vit_b,image_036,image_036_click_12,,1,0.0873649990739144
user,sam_hq_vit_b,image_036,image_036_click_13,,1,0.04515904161697709
user,sam_hq_vit_b,image_036,image_036_click_14,,1,0.027170426954727815
user,sam_hq_vit_b,image_036,image_036_click_15,,1,0.016552445274555624
user,sam_hq_vit_b,image_037,image_037_click_01,,1,0.19997902405839932
user,sam_hq_vit_b,image_037,image_037_click_02,,1,0.24259546184938005
user,sam_hq_vit_b,image_037,image_037_click_03,,1,0.22855100780093957
user,sam_hq_vit_b,image_037,image_037_click_04,,1,0.002977781226113094
user,sam_hq_vit_b,image_037,image_037_click_05,,1,0.01103918634580447
user,sam_hq_vit_b,image_037,image_037_click_06,,1,0.0019806375971999518
user,sam_hq_vit_b,image_037,image_037_click_07,,1,0.23973974405387855
user,sam_hq_vit_b,image_037,image_037_click_08,,1,0.007750852026184359
user,sam_hq_vit_b,image_037,image_037_click_09,,1,0.008076288671643764
user,sam_hq_vit_b,image_037,image_037_click_10,,1,0.018510376615688776
user,sam_hq_vit_b,image_037,image_037_click_11,,1,0.040395811422036014
user,sam_hq_vit_b,image_037,image_037_click_12,,1,0.00170548917510072
user,sam_hq_vit_b,image_037,image_037_click_13,,1,0.021843767421277378
user,sam_hq_vit_b,image_037,image_037_click_14,,1,0.13720029280199875
user,sam_hq_vit_b,image_037,image_037_click_15,,1,0.011779657120525066
user,sam_hq_vit_b,image_038,image_038_click_01,,1,0.17506444906444907
user,sam_hq_vit_b,image_038,image_038_click_02,,1,0.1763848669234719
user,sam_hq_vit_b,image_038,image_038_click_03,,1,0.09153377549535315
user,sam_hq_vit_b,image_038,image_038_click_04,,1,0.18732331127149365
user,sam_hq_vit_b,image_038,image_038_click_05,,1,0.19503582214259438
user,sam_hq_vit_b,image_038,image_038_click_06,,1,0.1691401506960962
user,sam_hq_vit_b,image_038,image_038_click_07,,1,0.11622743648538243
user,sam_hq_vit_b,image_038,image_038_click_08,,1,0.1726875818624088
user,sam_hq_vit_b,image_038,image_038_click_09,,1,0.049706204022904855
user,sam_hq_vit_b,image_038,image_038_click_10,,1,0.09311951304188747
user,sam_hq_vit_b,image_038,image_038_click_11,,1,0.11221218182498659
user,sam_hq_vit_b,image_038,image_038_click_12,,1,0.07005568192686913
user,sam_hq_vit_b,image_038,image_038_click_13,,1,0.06289063637081918
user,sam_hq_vit_b,image_038,image_038_click_14,,1,0.17779754691764235
user,sam_hq_vit_b,image_038,image_038_click_15,,1,0.17544413935593298
user,sam_hq_vit_b,image_039,image_039_click_01,,1,0.6375437563923948
user,sam_hq_vit_b,image_039,image_039_click_02,,1,0.19921652025363148
user,sam_hq_vit_b,image_039,image_039_click_03,,1,0.8721867911063215
user,sam_hq_vit_b,image_039,image_039_click_04,,1,0.7731853222325008
user,sam_hq_vit_b,image_039,image_039_click_05,,1,0.9772576597536026
user,sam_hq_vit_b,image_039,image_039_click_06,,1,0.9772678733786376
user,sam_hq_vit_b,image_039,image_039_click_07,,1,0.6491004898933761
user,sam_hq_vit_b,image_039,image_039_click_08,,1,0.53060060103358
user,sam_hq_vit_b,image_039,image_039_click_09,,1,0.502316431315597
user,sam_hq_vit_b,image_039,image_039_click_10,,1,0.7082792458264331
user,sam_hq_vit_b,image_039,image_039_click_11,,1,0.5060801387627129
user,sam_hq_vit_b,image_039,image_039_click_12,,1,0.5201735250678219
user,sam_hq_vit_b,image_039,image_039_click_13,,1,0.8142126949141391
user,sam_hq_vit_b,image_039,image_039_click_14,,1,0.6184499277417973
user,sam_hq_vit_b,image_039,image_039_click_15,,1,0.6768801425825386
user,sam_hq_vit_b,image_040,image_040_click_01,,1,0.8865893412174968
user,sam_hq_vit_b,image_040,image_040_click_02,,1,0.8871542250852595
user,sam_hq_vit_b,image_040,image_040_click_03,,1,0.8854308647584431
user,sam_hq_vit_b,image_040,image_040_click_04,,1,0.8843532262950621
user,sam_hq_vit_b,image_040,image_040_click_05,,1,0.8864909889444192
user,sam_hq_vit_b,image_040,image_040_click_06,,1,0.8860366500075724
user,sam_hq_vit_b,image_040,image_040_click_07,,1,0.8861209964412812
user,sam_hq_vit_b,image_040,image_040_click_08,,1,0.8869025073858041
user,sam_hq_vit_b,image_040,image_040_click_09,,1,0.8724164133738602
user,sam_hq_vit_b,image_040,image_040_click_10,,1,0.8862552063612268
user,sam_hq_vit_b,image_040,image_040_click_11,,1,0.886415265788278
user,sam_hq_vit_b,image_040,image_040_click_12,,1,0.8724164133738602
user,sam_hq_vit_b,image_040,image_040_click_13,,1,0.8862102948980365
user,sam_hq_vit_b,image_040,image_040_click_14,,1,0.869347115603861
user,sam_hq_vit_b,image_040,image_040_click_15,,1,0.8855909744832285
user,sam_hq_vit_h,image_001,image_001_click_01,,1,0.01474777779970919
user,sam_hq_vit_h,image_001,image_001_click_02,,1,0.8259188957131907
user,sam_hq_vit_h,image_001,image_001_click_03,,1,0.016981492081663805
user,sam_hq_vit_h,image_001,image_001_click_04,,1,0.8227634894630532
user,sam_hq_vit_h,image_001,image_001_click_05,,1,0.8258498119935916
user,sam_hq_vit_h,image_001,image_001_click_06,,1,0.012977912875273868
user,sam_hq_vit_h,image_001,image_001_click_07,,1,0.8242608864428135
user,sam_hq_vit_h,image_001,image_001_click_08,,1,0.8129469895847726
user,sam_hq_vit_h,image_001,image_001_click_09,,1,0.8239746824616174
user,sam_hq_vit_h,image_001,image_001_click_10,,1,0.8260965395635883
user,sam_hq_vit_h,image_001,image_001_click_11,,1,0.8281460232450268
user,sam_hq_vit_h,image_001,image_001_click_12,,1,0.034180105139187705
user,sam_hq_vit_h,image_001,image_001_click_13,,1,0.7957187691214496
user,sam_hq_vit_h,image_001,image_001_click_14,,1,0.8244319508913445
user,sam_hq_vit_h,image_001,image_001_click_15,,1,0.0036647388955779693
user,sam_hq_vit_h,image_002,image_002_click_01,,1,0.7417528525135642
user,sam_hq_vit_h,image_002,image_002_click_02,,1,0.7454915106931124
user,sam_hq_vit_h,image_002,image_002_click_03,,1,0.737549973926647
user,sam_hq_vit_h,image_002,image_002_click_04,,1,0.23597974913008793
user,sam_hq_vit_h,image_002,image_002_click_05,,1,0.7449273832840324
user,sam_hq_vit_h,image_002,image_002_click_06,,1,0.7423534158984387
user,sam_hq_vit_h,image_002,image_002_click_07,,1,0.7386837343133573
user,sam_hq_vit_h,image_002,image_002_click_08,,1,0.7428663659981811
user,sam_hq_vit_h,image_002,image_002_click_09,,1,0.7425940181021318
user,sam_hq_vit_h,image_002,image_002_click_10,,1,0.7463101664033474
user,sam_hq_vit_h,image_002,image_002_click_11,,1,0.7397266651974584
user,sam_hq_vit_h,image_002,image_002_click_12,,1,0.7404429931837652
user,sam_hq_vit_h,image_002,image_002_click_13,,1,0.737549973926647
user,sam_hq_vit_h,image_002,image_002_click_14,,1,0.23725241262854677
user,sam_hq_vit_h,image_002,image_002_click_15,,1,0.7445673260473475
user,sam_hq_vit_h,image_003,image_003_click_01,,1,0.06905853650096032
user,sam_hq_vit_h,image_003,image_003_click_02,,1,0.15137300365096118
user,sam_hq_vit_h,image_003,image_003_click_03,,1,0.04907860813593342
user,sam_hq_vit_h,image_003,image_003_click_04,,1,0.04847991971346011
user,sam_hq_vit_h,image_003,image_003_click_05,,1,0.048834633952208745
user,sam_hq_vit_h,image_003,image_003_click_06,,1,0.09037761148838618
user,sam_hq_vit_h,image_003,image_003_click_07,,1,0.06876265291644316
user,sam_hq_vit_h,image_003,image_003_click_08,,1,0.048564705068087834
user,sam_hq_vit_h,image_003,image_003_click_09,,1,0.15213780215597045
user,sam_hq_vit_h,image_003,image_003_click_10,,1,0.04920492101119513
user,sam_hq_vit_h,image_003,image_003_click_11,,1,0.15207031993494022
user,sam_hq_vit_h,image_003,image_003_click_12,,1,0.06903777274064334
user,sam_hq_vit_h,image_003,image_003_click_13,,1,0.049659993424809236
user,sam_hq_vit_h,image_003,image_003_click_14,,1,0.06856885782015124
user,sam_hq_vit_h,image_003,image_003_click_15,,1,0.06905334556088108
user,sam_hq_vit_h,image_004,image_004_click_01,,1,0.5952206760251388
user,sam_hq_vit_h,image_004,image_004_click_02,,1,0.5917654382153792
user,sam_hq_vit_h,image_004,image_004_click_03,,1,0.596215993739901
user,sam_hq_vit_h,image_004,image_004_click_04,,1,0.5943982928130478
user,sam_hq_vit_h,image_004,image_004_click_05,,1,0.5964253144234701
user,sam_hq_vit_h,image_004,image_004_click_06,,1,0.591959060984193
user,sam_hq_vit_h,image_004,image_004_click_07,,1,0.5968097997424062
user,sam_hq_vit_h,image_004,image_004_click_08,,1,0.5973488870711248
user,sam_hq_vit_h,image_004,image_004_click_09,,1,0.5939515125029854
user,sam_hq_vit_h,image_004,image_004_click_10,,1,0.5958028918943635
user,sam_hq_vit_h,image_004,image_004_click_11,,1,0.5972605384423885
user,sam_hq_vit_h,image_004,image_004_click_12,,1,0.5973564745542258
user,sam_hq_vit_h,image_004,image_004_click_13,,1,0.5970511726212251
user,sam_hq_vit_h,image_004,image_004_click_14,,1,0.5984787860773868
user,sam_hq_vit_h,image_004,image_004_click_15,,1,0.5984985519028505
user,sam_hq_vit_h,image_005,image_005_click_01,,1,0.009566362657905171
user,sam_hq_vit_h,image_005,image_005_click_02,,1,0.052850790233954566
user,sam_hq_vit_h,image_005,image_005_click_03,,1,0.04520619724692687
user,sam_hq_vit_h,image_005,image_005_click_04,,1,0.5270387153124305
user,sam_hq_vit_h,image_005,image_005_click_05,,1,0.009607432164504617
user,sam_hq_vit_h,image_005,image_005_click_06,,1,0.031454993485526536
user,sam_hq_vit_h,image_005,image_005_click_07,,1,0.30677072490982704
user,sam_hq_vit_h,image_005,image_005_click_08,,1,0.004150852546309409
user,sam_hq_vit_h,image_005,image_005_click_09,,1,0.05549481674502917
user,sam_hq_vit_h,image_005,image_005_click_10,,1,0.20428255820540417
user,sam_hq_vit_h,image_005,image_005_click_11,,1,0.009988387242961536
user,sam_hq_vit_h,image_005,image_005_click_12,,1,0.051370871806491816
user,sam_hq_vit_h,image_005,image_005_click_13,,1,0.029946751260408997
user,sam_hq_vit_h,image_005,image_005_click_14,,1,0.13166458958817198
user,sam_hq_vit_h,image_005,image_005_click_15,,1,0.043036594346569985
user,sam_hq_vit_h,image_006,image_006_click_01,,1,0.9671609633728164
user,sam_hq_vit_h,image_006,image_006_click_02,,1,0.9673105798251779
user,sam_hq_vit_h,image_006,image_006_click_03,,1,0.9695262445176547
user,sam_hq_vit_h,image_006,image_006_click_04,,1,0.9693401589844401
user,sam_hq_vit_h,image_006,image_006_click_05,,1,0.9665895994698047
user,sam_hq_vit_h,image_006,image_006_click_06,,1,0.9674931213077608
user,sam_hq_vit_h,image_006,image_006_click_07,,1,0.9679751282764198
user,sam_hq_vit_h,image_006,image_006_click_08,,1,0.9690457413249212
user,sam_hq_vit_h,image_006,image_006_click_09,,1,0.968400133499196
user,sam_hq_vit_h,image_006,image_006_click_10,,1,0.6833188910367176
user,sam_hq_vit_h,image_006,image_006_click_11,,1,0.9693462968952135
user,sam_hq_vit_h,image_006,image_006_click_12,,1,0.9669253622749046
user,sam_hq_vit_h,image_006,image_006_click_13,,1,0.969024423536787
user,sam_hq_vit_h,image_006,image_006_click_14,,1,0.9682798090923799
user,sam_hq_vit_h,image_006,image_006_click_15,,1,0.9400743750569972
user,sam_hq_vit_h,image_007,image_007_click_01,,1,0.9825087517657071
user,sam_hq_vit_h,image_007,image_007_click_02,,1,0.9765876720694666
user,sam_hq_vit_h,image_007,image_007_click_03,,1,0.9788912695947594
user,sam_hq_vit_h,image_007,image_007_click_04,,1,0.9773391735896869
user,sam_hq_vit_h,image_007,image_007_click_05,,1,0.9762439170774595
user,sam_hq_vit_h,image_007,image_007_click_06,,1,0.9814518775367672
user,sam_hq_vit_h,image_007,image_007_click_07,,1,0.9803055854363463
user,sam_hq_vit_h,image_007,image_007_click_08,,1,0.9818017512151468
user,sam_hq_vit_h,image_007,image_007_click_09,,1,0.9806867894200246
user,sam_hq_vit_h,image_007,image_007_click_10,,1,0.9780543744724609
user,sam_hq_vit_h,image_007,image_007_click_11,,1,0.9762070224206433
user,sam_hq_vit_h,image_007,image_007_click_12,,1,0.9780709605186035
user,sam_hq_vit_h,image_007,image_007_click_13,,1,0.982065306079477
user,sam_hq_vit_h,image_007,image_007_click_14,,1,0.9792618277598106
user,sam_hq_vit_h,image_007,image_007_click_15,,1,0.9790492401642509
user,sam_hq_vit_h,image_008,image_008_click_01,,1,0.14416689058344992
user,sam_hq_vit_h,image_008,image_008_click_02,,1,0.1244598819034387
user,sam_hq_vit_h,image_008,image_008_click_03,,1,0.1439855458525399
user,sam_hq_vit_h,image_008,image_008_click_04,,1,0.14330189203713656
user,sam_hq_vit_h,image_008,image_008_click_05,,1,0.1446017002154224
user,sam_hq_vit_h,image_008,image_008_click_06,,1,0.1444580852887355
user,sam_hq_vit_h,image_008,image_008_click_07,,1,0.1446017002154224
user,sam_hq_vit_h,image_008,image_008_click_08,,1,0.12441013434349515
user,sam_hq_vit_h,image_008,image_008_click_09,,1,0.12418231010136575
user,sam_hq_vit_h,image_008,image_008_click_10,,1,0.14465729309026892
user,sam_hq_vit_h,image_008,image_008_click_11,,1,0.1446850895276922
user,sam_hq_vit_h,image_008,image_008_click_12,,1,0.14332505605692789
user,sam_hq_vit_h,image_008,image_008_click_13,,1,0.12420084131719882
user,sam_hq_vit_h,image_008,image_008_click_14,,1,0.12449979621327208
user,sam_hq_vit_h,image_008,image_008_click_15,,1,0.14465595278355578
user,sam_hq_vit_h,image_009,image_009_click_01,,1,0.1310635670814371
user,sam_hq_vit_h,image_009,image_009_click_02,,1,0.13195375064267084
user,sam_hq_vit_h,image_009,image_009_click_03,,1,0.12722194933981576
user,sam_hq_vit_h,image_009,image_009_click_04,,1,0.1289543472661232
user,sam_hq_vit_h,image_009,image_009_click_05,,1,0.2297217701875333
user,sam_hq_vit_h,image_009,image_009_click_06,,1,0.03381198620778847
user,sam_hq_vit_h,image_009,image_009_click_07,,1,0.12602761726282286
user,sam_hq_vit_h,image_009,image_009_click_08,,1,0.13004344479924249
user,sam_hq_vit_h,image_009,image_009_click_09,,1,0.03387873617284903
user,sam_hq_vit_h,image_009,image_009_click_10,,1,0.011999349187840659
user,sam_hq_vit_h,image_009,image_009_click_11,,1,0.12473302185883531
user,sam_hq_vit_h,image_009,image_009_click_12,,1,0.3782742079138302
user,sam_hq_vit_h,image_009,image_009_click_13,,1,0.03336246691183373
user,sam_hq_vit_h,image_009,image_009_click_14,,1,0.12621729798954204
user,sam_hq_vit_h,image_009,image_009_click_15,,1,0.12845458422975325
user,sam_hq_vit_h,image_010,image_010_click_01,,1,0.8794938593226647
user,sam_hq_vit_h,image_010,image_010_click_02,,1,0.877772815244901
user,sam_hq_vit_h,image_010,image_010_click_03,,1,0.8897409172126266
user,sam_hq_vit_h,image_010,image_010_click_04,,1,0.8696234558714094
user,sam_hq_vit_h,image_010,image_010_click_05,,1,0.8746744064895438
user,sam_hq_vit_h,image_010,image_010_click_06,,1,0.8781540751767771
user,sam_hq_vit_h,image_010,image_010_click_07,,1,0.8654661805193838
user,sam_hq_vit_h,image_010,image_010_click_08,,1,0.8755582018457875
user,sam_hq_vit_h,image_010,image_010_click_09,,1,0.8779779630732579
user,sam_hq_vit_h,image_010,image_010_click_10,,1,0.8711574246371417
user,sam_hq_vit_h,image_010,image_010_click_11,,1,0.8669543864870898
user,sam_hq_vit_h,image_010,image_010_click_12,,1,0.8719952370320756
user,sam_hq_vit_h,image_010,image_010_click_13,,1,0.8722185011535313
user,sam_hq_vit_h,image_010,image_010_click_14,,1,0.8791871371147834
user,sam_hq_vit_h,image_010,image_010_click_15,,1,0.877772815244901
user,sam_hq_vit_h,image_011,image_011_click_01,,1,0.2147320449844995
user,sam_hq_vit_h,image_011,image_011_click_02,,1,0.14607911966484202
user,sam_hq_vit_h,image_011,image_011_click_03,,1,0.12848563396253992
user,sam_hq_vit_h,image_011,image_011_click_04,,1,0.15940301240833304
user,sam_hq_vit_h,image_011,image_011_click_05,,1,0.22947007710194592
user,sam_hq_vit_h,image_011,image_011_click_06,,1,0.0421009906063645
user,sam_hq_vit_h,image_011,image_011_click_07,,1,0.1401781524236002
user,sam_hq_vit_h,image_011,image_011_click_08,,1,0.4843687404745155
user,sam_hq_vit_h,image_011,image_011_click_09,,1,0.445699785783905
user,sam_hq_vit_h,image_011,image_011_click_10,,1,0.5003482222177221
user,sam_hq_vit_h,image_011,image_011_click_11,,1,0.4935440217156834
user,sam_hq_vit_h,image_011,image_011_click_12,,1,0.41582802856212087
user,sam_hq_vit_h,image_011,image_011_click_13,,1,0.04494223737397305
user,sam_hq_vit_h,image_011,image_011_click_14,,1,0.13180571462752527
user,sam_hq_vit_h,image_011,image_011_click_15,,1,0.4860882802753025
user,sam_hq_vit_h,image_012,image_012_click_01,,1,0.6846286347825673
user,sam_hq_vit_h,image_012,image_012_click_02,,1,0.08883394252132158
user,sam_hq_vit_h,image_012,image_012_click_03,,1,0.6700235608098246
user,sam_hq_vit_h,image_012,image_012_click_04,,1,0.6847117851644906
user,sam_hq_vit_h,image_012,image_012_click_05,,1,0.0020262335213457497
user,sam_hq_vit_h,image_012,image_012_click_06,,1,0.6909848950240306
user,sam_hq_vit_h,image_012,image_012_click_07,,1,0.6853986028902043
user,sam_hq_vit_h,image_012,image_012_click_08,,1,0.5875677129355719
user,sam_hq_vit_h,image_012,image_012_click_09,,1,0.08850535740374729
user,sam_hq_vit_h,image_012,image_012_click_10,,1,0.6754619810062187
user,sam_hq_vit_h,image_012,image_012_click_11,,1,0.08087120481197038
user,sam_hq_vit_h,image_012,image_012_click_12,,1,0.6872014525388441
user,sam_hq_vit_h,image_012,image_012_click_13,,1,0.07523997507898088
user,sam_hq_vit_h,image_012,image_012_click_14,,1,0.08877734409455765
user,sam_hq_vit_h,image_012,image_012_click_15,,1,0.6003159279503169
user,sam_hq_vit_h,image_013,image_013_click_01,,1,0.9051045403934183
user,sam_hq_vit_h,image_013,image_013_click_02,,1,0.07289387647779647
user,sam_hq_vit_h,image_013,image_013_click_03,,1,0.802640578072497
user,sam_hq_vit_h,image_013,image_013_click_04,,1,0.9038105606967882
user,sam_hq_vit_h,image_013,image_013_click_05,,1,0.9024785042842929
user,sam_hq_vit_h,image_013,image_013_click_06,,1,0.07287899308914654
user,sam_hq_vit_h,image_013,image_013_click_07,,1,0.07302286584609584
user,sam_hq_vit_h,image_013,image_013_click_08,,1,0.9040094619739498
user,sam_hq_vit_h,image_013,image_013_click_09,,1,0.9041023357086303
user,sam_hq_vit_h,image_013,image_013_click_10,,1,0.9073742342217516
user,sam_hq_vit_h,image_013,image_013_click_11,,1,0.8939710483583508
user,sam_hq_vit_h,image_013,image_013_click_12,,1,0.8952439422896016
user,sam_hq_vit_h,image_013,image_013_click_13,,1,0.06515019968744573
user,sam_hq_vit_h,image_013,image_013_click_14,,1,0.07326596119404466
user,sam_hq_vit_h,image_013,image_013_click_15,,1,0.9043575507457221
user,sam_hq_vit_h,image_014,image_014_click_01,,1,0.3408789997982979
user,sam_hq_vit_h,image_014,image_014_click_02,,1,0.040220607936226005
user,sam_hq_vit_h,image_014,image_014_click_03,,1,0.9851553045582896
user,sam_hq_vit_h,image_014,image_014_click_04,,1,0.3682424519753261
user,sam_hq_vit_h,image_014,image_014_click_05,,1,0.010220577831431212
user,sam_hq_vit_h,image_014,image_014_click_06,,1,0.9841178096196258
user,sam_hq_vit_h,image_014,image_014_click_07,,1,0.7436801346760802
user,sam_hq_vit_h,image_014,image_014_click_08,,1,0.263162869950297
user,sam_hq_vit_h,image_014,image_014_click_09,,1,0.04317930716825269
user,sam_hq_vit_h,image_014,image_014_click_10,,1,0.4530085226674052
user,sam_hq_vit_h,image_014,image_014_click_11,,1,0.30085949189127353
user,sam_hq_vit_h,image_014,image_014_click_12,,1,0.002663070147182342
user,sam_hq_vit_h,image_014,image_014_click_13,,1,0.32032645639470997
user,sam_hq_vit_h,image_014,image_014_click_14,,1,0.0018538532632092312
user,sam_hq_vit_h,image_014,image_014_click_15,,1,0.8990299714789578
user,sam_hq_vit_h,image_015,image_015_click_01,,1,0.15690907824106948
user,sam_hq_vit_h,image_015,image_015_click_02,,1,0.15742526268670431
user,sam_hq_vit_h,image_015,image_015_click_03,,1,0.15700282562093984
user,sam_hq_vit_h,image_015,image_015_click_04,,1,0.15079945146584633
user,sam_hq_vit_h,image_015,image_015_click_05,,1,0.15702326188185378
user,sam_hq_vit_h,image_015,image_015_click_06,,1,0.15706297106734743
user,sam_hq_vit_h,image_015,image_015_click_07,,1,0.15063889214219742
user,sam_hq_vit_h,image_015,image_015_click_08,,1,0.15029095410708593
user,sam_hq_vit_h,image_015,image_015_click_09,,1,0.15112946817074635
user,sam_hq_vit_h,image_015,image_015_click_10,,1,0.15689779896589345
user,sam_hq_vit_h,image_015,image_015_click_11,,1,0.15071917168500548
user,sam_hq_vit_h,image_015,image_015_click_12,,1,0.1568476294956563
user,sam_hq_vit_h,image_015,image_015_click_13,,1,0.1568977708861754
user,sam_hq_vit_h,image_015,image_015_click_14,,1,0.15136263433248484
user,sam_hq_vit_h,image_015,image_015_click_15,,1,0.15696832532240113
user,sam_hq_vit_h,image_016,image_016_click_01,,1,0.9048019999652783
user,sam_hq_vit_h,image_016,image_016_click_02,,1,0.9075995112185737
user,sam_hq_vit_h,image_016,image_016_click_03,,1,0.8858136190659909
user,sam_hq_vit_h,image_016,image_016_click_04,,1,0.9078684763079854
user,sam_hq_vit_h,image_016,image_016_click_05,,1,0.9065407184771719
user,sam_hq_vit_h,image_016,image_016_click_06,,1,0.9082741211263092
user,sam_hq_vit_h,image_016,image_016_click_07,,1,0.9010302827519978
user,sam_hq_vit_h,image_016,image_016_click_08,,1,0.8959443457667259
user,sam_hq_vit_h,image_016,image_016_click_09,,1,0.9052174856275084
user,sam_hq_vit_h,image_016,image_016_click_10,,1,0.8858753792462426
user,sam_hq_vit_h,image_016,image_016_click_11,,1,0.9049705826203163
user,sam_hq_vit_h,image_016,image_016_click_12,,1,0.911805798869294
user,sam_hq_vit_h,image_016,image_016_click_13,,1,0.8847308988690364
user,sam_hq_vit_h,image_016,image_016_click_14,,1,0.9099316654332689
user,sam_hq_vit_h,image_016,image_016_click_15,,1,0.8846583320561382
user,sam_hq_vit_h,image_017,image_017_click_01,,1,0.024201105854186854
user,sam_hq_vit_h,image_017,image_017_click_02,,1,0.36847968504394807
user,sam_hq_vit_h,image_017,image_017_click_03,,1,0.3726185123379934
user,sam_hq_vit_h,image_017,image_017_click_04,,1,0.024351287847954938
user,sam_hq_vit_h,image_017,image_017_click_05,,1,0.014681034934866232
user,sam_hq_vit_h,image_017,image_017_click_06,,1,0.35969937397267243
user,sam_hq_vit_h,image_017,image_017_click_07,,1,0.372841016353915
user,sam_hq_vit_h,image_017,image_017_click_08,,1,0.3728826231796167
user,sam_hq_vit_h,image_017,image_017_click_09,,1,0.3727754736691263
user,sam_hq_vit_h,image_017,image_017_click_10,,1,0.3727635557179879
user,sam_hq_vit_h,image_017,image_017_click_11,,1,0.3710232823226886
user,sam_hq_vit_h,image_017,image_017_click_12,,1,0.024030097474776264
user,sam_hq_vit_h,image_017,image_017_click_13,,1,0.02440801166477232
user,sam_hq_vit_h,image_017,image_017_click_14,,1,0.009232319731489757
user,sam_hq_vit_h,image_017,image_017_click_15,,1,0.367880707667086
user,sam_hq_vit_h,image_018,image_018_click_01,,1,0.9865219607572381
user,sam_hq_vit_h,image_018,image_018_click_02,,1,0.9872347239013269
user,sam_hq_vit_h,image_018,image_018_click_03,,1,0.9859940232546522
user,sam_hq_vit_h,image_018,image_018_click_04,,1,0.9819312069418957
user,sam_hq_vit_h,image_018,image_018_click_05,,1,0.9802220792233398
user,sam_hq_vit_h,image_018,image_018_click_06,,1,0.9833110294690114
user,sam_hq_vit_h,image_018,image_018_click_07,,1,0.9866105922480984
user,sam_hq_vit_h,image_018,image_018_click_08,,1,0.9814147641618939
user,sam_hq_vit_h,image_018,image_018_click_09,,1,0.9842674345149774
user,sam_hq_vit_h,image_018,image_018_click_10,,1,0.983657350886549
user,sam_hq_vit_h,image_018,image_018_click_11,,1,0.9846980824123438
user,sam_hq_vit_h,image_018,image_018_click_12,,1,0.9785304425129859
user,sam_hq_vit_h,image_018,image_018_click_13,,1,0.9845027418112999
user,sam_hq_vit_h,image_018,image_018_click_14,,1,0.9822082563914977
user,sam_hq_vit_h,image_018,image_018_click_15,,1,0.98191795715671
user,sam_hq_vit_h,image_019,image_019_click_01,,1,0.9901702062301904
user,sam_hq_vit_h,image_019,image_019_click_02,,1,0.9899324876250585
user,sam_hq_vit_h,image_019,image_019_click_03,,1,0.9899186651307292
user,sam_hq_vit_h,image_019,image_019_click_04,,1,0.9900162672009942
user,sam_hq_vit_h,image_019,image_019_click_05,,1,0.989946380697051
user,sam_hq_vit_h,image_019,image_019_click_06,,1,0.9899035742464338
user,sam_hq_vit_h,image_019,image_019_click_07,,1,0.9900372816510047
user,sam_hq_vit_h,image_019,image_019_click_08,,1,0.9898338930743397
user,sam_hq_vit_h,image_019,image_019_click_09,,1,0.9899951127557076
user,sam_hq_vit_h,image_019,image_019_click_10,,1,0.9901352304223071
user,sam_hq_vit_h,image_019,image_019_click_11,,1,0.9901003232405035
user,sam_hq_vit_h,image_019,image_019_click_12,,1,0.9900300912511957
user,sam_hq_vit_h,image_019,image_019_click_13,,1,0.9900577405098201
user,sam_hq_vit_h,image_019,image_019_click_14,,1,0.9899393990169795
user,sam_hq_vit_h,image_019,image_019_click_15,,1,0.9897364286961076
user,sam_hq_vit_h,image_020,image_020_click_01,,1,0.0005520411896951538
user,sam_hq_vit_h,image_020,image_020_click_02,,1,0.5320940167471244
user,sam_hq_vit_h,image_020,image_020_click_03,,1,0.00024064820769274036
user,sam_hq_vit_h,image_020,image_020_click_04,,1,0.8088760449396515
user,sam_hq_vit_h,image_020,image_020_click_05,,1,0.3934825263704762
user,sam_hq_vit_h,image_020,image_020_click_06,,1,3.827176315113461e-05
user,sam_hq_vit_h,image_020,image_020_click_07,,1,0.00032646973718316344
user,sam_hq_vit_h,image_020,image_020_click_08,,1,0.0005474021881010769
user,sam_hq_vit_h,image_020,image_020_click_09,,1,0.009036775105261845
user,sam_hq_vit_h,image_020,image_020_click_10,,1,0.003183514843935288
user,sam_hq_vit_h,image_020,image_020_click_11,,1,0.7679548468465127
user,sam_hq_vit_h,image_020,image_020_click_12,,1,0.07037713343334248
user,sam_hq_vit_h,image_020,image_020_click_13,,1,0.016126909166609162
user,sam_hq_vit_h,image_020,image_020_click_14,,1,0.003505925454723634
user,sam_hq_vit_h,image_020,image_020_click_15,,1,0.0015563850348128076
user,sam_hq_vit_h,image_021,image_021_click_01,,1,0.9685932362434849
user,sam_hq_vit_h,image_021,image_021_click_02,,1,0.9691503541982435
user,sam_hq_vit_h,image_021,image_021_click_03,,1,0.9690774072690428
user,sam_hq_vit_h,image_021,image_021_click_04,,1,0.9682644388174766
user,sam_hq_vit_h,image_021,image_021_click_05,,1,0.9676584574819288
user,sam_hq_vit_h,image_021,image_021_click_06,,1,0.9684133988324307
user,sam_hq_vit_h,image_021,image_021_click_07,,1,0.9683561583465812
user,sam_hq_vit_h,image_021,image_021_click_08,,1,0.9688859981078524
